property_id,check_in_date,room_category,successful_bookings,capacity,occ_rate
17563,2022-07-16,RT1,21,25.0,84.0
18558,2022-07-16,RT1,11,15.0,73.33
18559,2022-07-16,RT1,25,42.0,59.52
18561,2022-07-16,RT1,29,33.0,87.88
18562,2022-07-16,RT1,35,38.0,92.11
18563,2022-07-16,RT1,19,27.0,70.37
19559,2022-07-16,RT1,18,24.0,75.0
19561,2022-07-16,RT1,27,36.0,75.0
17564,2022-07-16,RT1,11,16.0,68.75
19562,2022-07-16,RT2,22,23.0,95.65
18563,2022-07-16,RT2,22,29.0,75.86
17561,2022-07-16,RT2,33,36.0,91.67
17558,2022-07-16,RT2,36,50.0,72.0
16562,2022-07-16,RT2,33,43.0,76.74
16561,2022-07-16,RT2,20,24.0,83.33
16558,2022-07-16,RT2,20,22.0,90.91
19560,2022-07-16,RT2,36,38.0,94.74
16563,2022-07-16,RT2,37,38.0,97.37
16559,2022-07-16,RT2,39,41.0,95.12
19559,2022-07-16,RT2,28,41.0,68.29
19558,2022-07-16,RT2,26,39.0,66.67
17559,2022-07-16,RT2,35,39.0,89.74
16560,2022-07-16,RT2,24,34.0,70.59
18562,2022-07-16,RT2,30,34.0,88.24
18559,2022-07-16,RT2,28,44.0,63.64
17563,2022-07-16,RT2,38,44.0,86.36
17562,2022-07-16,RT2,19,30.0,63.33
18558,2022-07-16,RT2,22,30.0,73.33
17564,2022-07-16,RT2,26,40.0,65.0
18561,2022-07-16,RT2,38,40.0,95.0
18560,2022-07-16,RT2,34,40.0,85.0
17560,2022-07-16,RT2,35,45.0,77.78
19561,2022-07-16,RT2,31,45.0,68.89
19563,2022-07-16,RT2,32,45.0,71.11
16559,2022-07-16,RT1,29,30.0,96.67
19562,2022-07-16,RT3,25,29.0,86.21
19561,2022-07-16,RT3,22,29.0,75.86
18562,2022-07-16,RT3,26,29.0,89.66
17558,2022-07-16,RT3,21,27.0,77.78
17562,2022-07-16,RT3,17,27.0,62.96
19559,2022-07-16,RT3,21,27.0,77.78
16559,2022-07-16,RT3,29,32.0,90.62
17560,2022-07-16,RT3,19,25.0,76.0
18561,2022-07-16,RT3,24,25.0,96.0
16561,2022-07-16,RT3,19,21.0,90.48
16563,2022-07-16,RT3,17,20.0,85.0
17561,2022-07-16,RT3,19,19.0,100.0
18558,2022-07-16,RT3,20,26.0,76.92
18560,2022-07-16,RT3,21,24.0,87.5
18563,2022-07-16,RT3,17,23.0,73.91
19560,2022-07-16,RT3,16,19.0,84.21
16560,2022-07-16,RT3,15,20.0,75.0
17559,2022-07-16,RT3,15,16.0,93.75
18559,2022-07-16,RT3,15,23.0,65.22
16558,2022-07-16,RT3,8,8.0,100.0
16562,2022-07-16,RT3,13,18.0,72.22
17563,2022-07-16,RT3,14,16.0,87.5
17564,2022-07-16,RT3,14,24.0,58.33
19558,2022-07-16,RT3,12,21.0,57.14
19559,2022-07-16,RT4,2,3.0,66.67
16562,2022-07-16,RT4,4,6.0,66.67
17562,2022-07-16,RT4,4,6.0,66.67
17561,2022-07-16,RT4,4,4.0,100.0
16560,2022-07-16,RT4,5,7.0,71.43
17558,2022-07-16,RT4,5,6.0,83.33
19558,2022-07-16,RT4,5,7.0,71.43
19563,2022-07-16,RT4,5,6.0,83.33
19561,2022-07-16,RT4,6,7.0,85.71
16561,2022-07-16,RT4,10,10.0,100.0
17560,2022-07-16,RT4,10,13.0,76.92
18561,2022-07-16,RT4,9,9.0,100.0
17564,2022-07-16,RT4,10,17.0,58.82
18560,2022-07-16,RT4,13,15.0,86.67
19560,2022-07-16,RT4,13,16.0,81.25
18559,2022-07-16,RT4,12,19.0,63.16
17563,2022-07-16,RT4,16,19.0,84.21
19562,2022-07-16,RT4,13,14.0,92.86
17559,2022-07-16,RT4,13,14.0,92.86
18558,2022-07-16,RT4,15,20.0,75.0
18562,2022-07-16,RT4,18,20.0,90.0
18563,2022-07-16,RT4,13,18.0,72.22
16563,2022-07-16,RT4,15,18.0,83.33
16559,2022-07-16,RT4,16,18.0,88.89
16558,2022-07-16,RT4,3,3.0,100.0
16559,2022-07-17,RT1,25,30.0,83.33
18560,2022-07-17,RT1,22,30.0,73.33
19562,2022-07-17,RT1,20,30.0,66.67
19563,2022-07-17,RT1,17,30.0,56.67
17558,2022-07-17,RT1,12,19.0,63.16
16558,2022-07-17,RT1,13,19.0,68.42
17560,2022-07-17,RT1,24,40.0,60.0
19558,2022-07-17,RT1,20,40.0,50.0
19560,2022-07-17,RT1,19,26.0,73.08
17561,2022-07-17,RT1,19,26.0,73.08
16560,2022-07-17,RT1,20,34.0,58.82
16561,2022-07-17,RT1,13,18.0,72.22
16562,2022-07-17,RT1,18,31.0,58.06
16563,2022-07-17,RT1,31,41.0,75.61
17559,2022-07-17,RT1,21,32.0,65.62
17562,2022-07-17,RT1,11,20.0,55.0
17563,2022-07-17,RT1,21,25.0,84.0
18558,2022-07-17,RT1,9,15.0,60.0
18559,2022-07-17,RT1,18,42.0,42.86
18561,2022-07-17,RT1,24,33.0,72.73
18562,2022-07-17,RT1,29,38.0,76.32
18563,2022-07-17,RT1,16,27.0,59.26
19559,2022-07-17,RT1,15,24.0,62.5
19561,2022-07-17,RT1,20,36.0,55.56
17564,2022-07-17,RT1,9,16.0,56.25
19562,2022-07-17,RT2,18,23.0,78.26
18563,2022-07-17,RT2,16,29.0,55.17
17561,2022-07-17,RT2,28,36.0,77.78
17558,2022-07-17,RT2,31,50.0,62.0
16562,2022-07-17,RT2,28,43.0,65.12
16561,2022-07-17,RT2,18,24.0,75.0
16558,2022-07-17,RT2,17,22.0,77.27
19560,2022-07-17,RT2,30,38.0,78.95
16563,2022-07-17,RT2,32,38.0,84.21
16559,2022-07-17,RT2,28,41.0,68.29
19559,2022-07-17,RT2,23,41.0,56.1
19558,2022-07-17,RT2,21,39.0,53.85
17559,2022-07-17,RT2,32,39.0,82.05
16560,2022-07-17,RT2,19,34.0,55.88
18562,2022-07-17,RT2,28,34.0,82.35
18559,2022-07-17,RT2,25,44.0,56.82
17563,2022-07-17,RT2,35,44.0,79.55
17562,2022-07-17,RT2,14,30.0,46.67
18558,2022-07-17,RT2,18,30.0,60.0
17564,2022-07-17,RT2,19,40.0,47.5
18561,2022-07-17,RT2,28,40.0,70.0
18560,2022-07-17,RT2,32,40.0,80.0
17560,2022-07-17,RT2,28,45.0,62.22
19561,2022-07-17,RT2,29,45.0,64.44
19563,2022-07-17,RT2,27,45.0,60.0
19563,2022-07-17,RT3,18,29.0,62.07
19562,2022-07-17,RT3,20,29.0,68.97
19561,2022-07-17,RT3,17,29.0,58.62
18562,2022-07-17,RT3,21,29.0,72.41
17558,2022-07-17,RT3,16,27.0,59.26
17562,2022-07-17,RT3,12,27.0,44.44
19559,2022-07-17,RT3,15,27.0,55.56
16559,2022-07-17,RT3,21,32.0,65.62
16558,2022-07-17,RT3,5,8.0,62.5
18561,2022-07-17,RT3,17,25.0,68.0
18558,2022-07-17,RT3,16,26.0,61.54
18560,2022-07-17,RT3,16,24.0,66.67
16561,2022-07-17,RT3,15,21.0,71.43
18563,2022-07-17,RT3,15,23.0,65.22
19560,2022-07-17,RT3,15,19.0,78.95
16563,2022-07-17,RT3,13,20.0,65.0
18559,2022-07-17,RT3,13,23.0,56.52
17560,2022-07-17,RT3,14,25.0,56.0
17561,2022-07-17,RT3,14,19.0,73.68
17563,2022-07-17,RT3,14,16.0,87.5
16562,2022-07-17,RT3,10,18.0,55.56
16560,2022-07-17,RT3,12,20.0,60.0
17559,2022-07-17,RT3,12,16.0,75.0
19558,2022-07-17,RT3,12,21.0,57.14
17564,2022-07-17,RT3,11,24.0,45.83
17562,2022-07-17,RT4,2,6.0,33.33
19559,2022-07-17,RT4,2,3.0,66.67
16558,2022-07-17,RT4,2,3.0,66.67
17558,2022-07-17,RT4,4,6.0,66.67
19561,2022-07-17,RT4,4,7.0,57.14
16560,2022-07-17,RT4,5,7.0,71.43
16561,2022-07-17,RT4,6,10.0,60.0
17560,2022-07-17,RT4,7,13.0,53.85
18561,2022-07-17,RT4,7,9.0,77.78
17564,2022-07-17,RT4,9,17.0,52.94
18560,2022-07-17,RT4,13,15.0,86.67
19560,2022-07-17,RT4,12,16.0,75.0
18559,2022-07-17,RT4,8,19.0,42.11
17563,2022-07-17,RT4,16,19.0,84.21
19562,2022-07-17,RT4,9,14.0,64.29
17559,2022-07-17,RT4,9,14.0,64.29
18558,2022-07-17,RT4,12,20.0,60.0
18562,2022-07-17,RT4,16,20.0,80.0
18563,2022-07-17,RT4,11,18.0,61.11
16563,2022-07-17,RT4,14,18.0,77.78
16559,2022-07-17,RT4,12,18.0,66.67
16562,2022-07-17,RT4,3,6.0,50.0
19563,2022-07-17,RT4,3,6.0,50.0
19558,2022-07-17,RT4,3,7.0,42.86
17561,2022-07-17,RT4,3,4.0,75.0
16559,2022-07-18,RT1,16,30.0,53.33
18560,2022-07-18,RT1,16,30.0,53.33
19562,2022-07-18,RT1,17,30.0,56.67
19563,2022-07-18,RT1,11,30.0,36.67
17558,2022-07-18,RT1,8,19.0,42.11
16558,2022-07-18,RT1,9,19.0,47.37
17560,2022-07-18,RT1,19,40.0,47.5
19558,2022-07-18,RT1,12,40.0,30.0
19560,2022-07-18,RT1,14,26.0,53.85
17561,2022-07-18,RT1,11,26.0,42.31
16560,2022-07-18,RT1,15,34.0,44.12
16561,2022-07-18,RT1,9,18.0,50.0
16562,2022-07-18,RT1,11,31.0,35.48
16563,2022-07-18,RT1,20,41.0,48.78
17559,2022-07-18,RT1,17,32.0,53.12
17562,2022-07-18,RT1,7,20.0,35.0
17563,2022-07-18,RT1,14,25.0,56.0
18558,2022-07-18,RT1,7,15.0,46.67
18559,2022-07-18,RT1,17,42.0,40.48
18561,2022-07-18,RT1,15,33.0,45.45
18562,2022-07-18,RT1,20,38.0,52.63
18563,2022-07-18,RT1,10,27.0,37.04
19559,2022-07-18,RT1,11,24.0,45.83
19561,2022-07-18,RT1,16,36.0,44.44
17564,2022-07-18,RT1,5,16.0,31.25
19562,2022-07-18,RT2,13,23.0,56.52
18563,2022-07-18,RT2,12,29.0,41.38
17561,2022-07-18,RT2,20,36.0,55.56
17558,2022-07-18,RT2,20,50.0,40.0
16562,2022-07-18,RT2,20,43.0,46.51
16561,2022-07-18,RT2,12,24.0,50.0
16558,2022-07-18,RT2,11,22.0,50.0
19560,2022-07-18,RT2,16,38.0,42.11
16563,2022-07-18,RT2,18,38.0,47.37
16559,2022-07-18,RT2,23,41.0,56.1
19559,2022-07-18,RT2,19,41.0,46.34
19558,2022-07-18,RT2,15,39.0,38.46
17559,2022-07-18,RT2,20,39.0,51.28
16560,2022-07-18,RT2,15,34.0,44.12
18562,2022-07-18,RT2,17,34.0,50.0
18559,2022-07-18,RT2,16,44.0,36.36
17563,2022-07-18,RT2,22,44.0,50.0
17562,2022-07-18,RT2,11,30.0,36.67
18558,2022-07-18,RT2,11,30.0,36.67
17564,2022-07-18,RT2,16,40.0,40.0
18561,2022-07-18,RT2,21,40.0,52.5
18560,2022-07-18,RT2,17,40.0,42.5
17560,2022-07-18,RT2,20,45.0,44.44
19561,2022-07-18,RT2,16,45.0,35.56
19563,2022-07-18,RT2,20,45.0,44.44
19563,2022-07-18,RT3,11,29.0,37.93
19562,2022-07-18,RT3,15,29.0,51.72
19561,2022-07-18,RT3,13,29.0,44.83
18562,2022-07-18,RT3,16,29.0,55.17
17558,2022-07-18,RT3,11,27.0,40.74
17562,2022-07-18,RT3,10,27.0,37.04
19559,2022-07-18,RT3,11,27.0,40.74
16559,2022-07-18,RT3,17,32.0,53.12
16558,2022-07-18,RT3,3,8.0,37.5
16562,2022-07-18,RT3,7,18.0,38.89
18559,2022-07-18,RT3,7,23.0,30.43
17564,2022-07-18,RT3,7,24.0,29.17
16560,2022-07-18,RT3,8,20.0,40.0
18560,2022-07-18,RT3,14,24.0,58.33
18561,2022-07-18,RT3,14,25.0,56.0
17559,2022-07-18,RT3,9,16.0,56.25
17563,2022-07-18,RT3,9,16.0,56.25
19558,2022-07-18,RT3,9,21.0,42.86
19560,2022-07-18,RT3,9,19.0,47.37
16563,2022-07-18,RT3,10,20.0,50.0
18558,2022-07-18,RT3,10,26.0,38.46
18563,2022-07-18,RT3,10,23.0,43.48
16561,2022-07-18,RT3,12,21.0,57.14
17560,2022-07-18,RT3,11,25.0,44.0
17561,2022-07-18,RT3,11,19.0,57.89
16560,2022-07-18,RT4,2,7.0,28.57
17558,2022-07-18,RT4,2,6.0,33.33
17562,2022-07-18,RT4,2,6.0,33.33
19563,2022-07-18,RT4,2,6.0,33.33
16558,2022-07-18,RT4,2,3.0,66.67
17560,2022-07-18,RT4,4,13.0,30.77
16561,2022-07-18,RT4,5,10.0,50.0
17564,2022-07-18,RT4,5,17.0,29.41
19559,2022-07-18,RT4,1,3.0,33.33
18560,2022-07-18,RT4,8,15.0,53.33
19560,2022-07-18,RT4,8,16.0,50.0
18559,2022-07-18,RT4,7,19.0,36.84
17563,2022-07-18,RT4,10,19.0,52.63
19562,2022-07-18,RT4,7,14.0,50.0
17559,2022-07-18,RT4,8,14.0,57.14
18558,2022-07-18,RT4,9,20.0,45.0
18562,2022-07-18,RT4,10,20.0,50.0
18563,2022-07-18,RT4,7,18.0,38.89
16563,2022-07-18,RT4,9,18.0,50.0
16559,2022-07-18,RT4,8,18.0,44.44
16562,2022-07-18,RT4,3,6.0,50.0
19558,2022-07-18,RT4,3,7.0,42.86
19561,2022-07-18,RT4,3,7.0,42.86
17561,2022-07-18,RT4,3,4.0,75.0
18561,2022-07-18,RT4,3,9.0,33.33
19563,2022-07-19,RT3,12,29.0,41.38
18560,2022-07-19,RT1,14,30.0,46.67
19562,2022-07-19,RT1,15,30.0,50.0
19563,2022-07-19,RT1,13,30.0,43.33
17558,2022-07-19,RT1,7,19.0,36.84
16558,2022-07-19,RT1,12,19.0,63.16
17560,2022-07-19,RT1,15,40.0,37.5
19558,2022-07-19,RT1,13,40.0,32.5
19560,2022-07-19,RT1,14,26.0,53.85
17561,2022-07-19,RT1,15,26.0,57.69
16560,2022-07-19,RT1,14,34.0,41.18
16561,2022-07-19,RT1,10,18.0,55.56
16562,2022-07-19,RT1,13,31.0,41.94
16563,2022-07-19,RT1,21,41.0,51.22
17559,2022-07-19,RT1,18,32.0,56.25
17562,2022-07-19,RT1,7,20.0,35.0
17563,2022-07-19,RT1,10,25.0,40.0
18558,2022-07-19,RT1,7,15.0,46.67
18559,2022-07-19,RT1,13,42.0,30.95
18561,2022-07-19,RT1,18,33.0,54.55
18562,2022-07-19,RT1,21,38.0,55.26
18563,2022-07-19,RT1,11,27.0,40.74
19559,2022-07-19,RT1,11,24.0,45.83
19561,2022-07-19,RT1,13,36.0,36.11
17564,2022-07-19,RT1,6,16.0,37.5
19562,2022-07-19,RT2,10,23.0,43.48
18563,2022-07-19,RT2,11,29.0,37.93
17561,2022-07-19,RT2,17,36.0,47.22
17558,2022-07-19,RT2,18,50.0,36.0
16562,2022-07-19,RT2,20,43.0,46.51
16561,2022-07-19,RT2,14,24.0,58.33
16558,2022-07-19,RT2,11,22.0,50.0
19560,2022-07-19,RT2,18,38.0,47.37
16563,2022-07-19,RT2,20,38.0,52.63
16559,2022-07-19,RT2,23,41.0,56.1
19559,2022-07-19,RT2,19,41.0,46.34
19558,2022-07-19,RT2,13,39.0,33.33
17559,2022-07-19,RT2,18,39.0,46.15
16560,2022-07-19,RT2,15,34.0,44.12
18562,2022-07-19,RT2,15,34.0,44.12
18559,2022-07-19,RT2,18,44.0,40.91
17563,2022-07-19,RT2,27,44.0,61.36
17562,2022-07-19,RT2,10,30.0,33.33
18558,2022-07-19,RT2,14,30.0,46.67
17564,2022-07-19,RT2,12,40.0,30.0
18561,2022-07-19,RT2,20,40.0,50.0
18560,2022-07-19,RT2,20,40.0,50.0
17560,2022-07-19,RT2,18,45.0,40.0
19561,2022-07-19,RT2,20,45.0,44.44
19563,2022-07-19,RT2,19,45.0,42.22
16559,2022-07-19,RT1,16,30.0,53.33
19562,2022-07-19,RT3,14,29.0,48.28
19561,2022-07-19,RT3,11,29.0,37.93
18562,2022-07-19,RT3,15,29.0,51.72
17558,2022-07-19,RT3,11,27.0,40.74
17562,2022-07-19,RT3,9,27.0,33.33
19559,2022-07-19,RT3,11,27.0,40.74
16558,2022-07-19,RT3,4,8.0,50.0
17559,2022-07-19,RT3,7,16.0,43.75
18559,2022-07-19,RT3,7,23.0,30.43
19558,2022-07-19,RT3,5,21.0,23.81
16560,2022-07-19,RT3,8,20.0,40.0
17563,2022-07-19,RT3,8,16.0,50.0
18563,2022-07-19,RT3,8,23.0,34.78
19560,2022-07-19,RT3,8,19.0,42.11
17564,2022-07-19,RT3,8,24.0,33.33
16559,2022-07-19,RT3,14,32.0,43.75
16562,2022-07-19,RT3,9,18.0,50.0
17560,2022-07-19,RT3,9,25.0,36.0
17561,2022-07-19,RT3,9,19.0,47.37
16561,2022-07-19,RT3,10,21.0,47.62
18561,2022-07-19,RT3,12,25.0,48.0
16563,2022-07-19,RT3,11,20.0,55.0
18558,2022-07-19,RT3,11,26.0,42.31
18560,2022-07-19,RT3,11,24.0,45.83
19558,2022-07-19,RT4,2,7.0,28.57
19563,2022-07-19,RT4,2,6.0,33.33
17560,2022-07-19,RT4,4,13.0,30.77
18561,2022-07-19,RT4,4,9.0,44.44
16561,2022-07-19,RT4,5,10.0,50.0
17564,2022-07-19,RT4,6,17.0,35.29
19559,2022-07-19,RT4,1,3.0,33.33
18560,2022-07-19,RT4,7,15.0,46.67
19560,2022-07-19,RT4,9,16.0,56.25
18559,2022-07-19,RT4,6,19.0,31.58
17563,2022-07-19,RT4,8,19.0,42.11
19562,2022-07-19,RT4,6,14.0,42.86
17559,2022-07-19,RT4,6,14.0,42.86
18558,2022-07-19,RT4,8,20.0,40.0
18562,2022-07-19,RT4,11,20.0,55.0
18563,2022-07-19,RT4,7,18.0,38.89
16563,2022-07-19,RT4,9,18.0,50.0
16559,2022-07-19,RT4,9,18.0,50.0
16562,2022-07-19,RT4,3,6.0,50.0
17558,2022-07-19,RT4,3,6.0,50.0
17562,2022-07-19,RT4,3,6.0,50.0
16560,2022-07-19,RT4,3,7.0,42.86
19561,2022-07-19,RT4,3,7.0,42.86
17561,2022-07-19,RT4,3,4.0,75.0
16558,2022-07-19,RT4,3,3.0,100.0
16559,2022-07-20,RT1,15,30.0,50.0
19562,2022-07-20,RT1,13,30.0,43.33
19563,2022-07-20,RT1,12,30.0,40.0
17558,2022-07-20,RT1,8,19.0,42.11
16558,2022-07-20,RT1,12,19.0,63.16
17560,2022-07-20,RT1,15,40.0,37.5
19558,2022-07-20,RT1,15,40.0,37.5
19560,2022-07-20,RT1,12,26.0,46.15
17561,2022-07-20,RT1,15,26.0,57.69
16560,2022-07-20,RT1,14,34.0,41.18
16561,2022-07-20,RT1,10,18.0,55.56
16562,2022-07-20,RT1,14,31.0,45.16
16563,2022-07-20,RT1,22,41.0,53.66
17559,2022-07-20,RT1,17,32.0,53.12
17562,2022-07-20,RT1,9,20.0,45.0
17563,2022-07-20,RT1,13,25.0,52.0
18558,2022-07-20,RT1,6,15.0,40.0
18559,2022-07-20,RT1,17,42.0,40.48
18561,2022-07-20,RT1,16,33.0,48.48
18562,2022-07-20,RT1,21,38.0,55.26
18563,2022-07-20,RT1,11,27.0,40.74
19559,2022-07-20,RT1,10,24.0,41.67
19561,2022-07-20,RT1,16,36.0,44.44
17564,2022-07-20,RT1,6,16.0,37.5
19562,2022-07-20,RT2,13,23.0,56.52
18563,2022-07-20,RT2,13,29.0,44.83
17561,2022-07-20,RT2,21,36.0,58.33
17558,2022-07-20,RT2,23,50.0,46.0
16562,2022-07-20,RT2,18,43.0,41.86
16561,2022-07-20,RT2,12,24.0,50.0
16558,2022-07-20,RT2,10,22.0,45.45
19560,2022-07-20,RT2,20,38.0,52.63
16563,2022-07-20,RT2,19,38.0,50.0
16559,2022-07-20,RT2,19,41.0,46.34
19559,2022-07-20,RT2,18,41.0,43.9
19558,2022-07-20,RT2,14,39.0,35.9
17559,2022-07-20,RT2,22,39.0,56.41
16560,2022-07-20,RT2,16,34.0,47.06
18562,2022-07-20,RT2,17,34.0,50.0
18559,2022-07-20,RT2,14,44.0,31.82
17563,2022-07-20,RT2,24,44.0,54.55
17562,2022-07-20,RT2,10,30.0,33.33
18558,2022-07-20,RT2,12,30.0,40.0
17564,2022-07-20,RT2,12,40.0,30.0
18561,2022-07-20,RT2,21,40.0,52.5
18560,2022-07-20,RT2,18,40.0,45.0
17560,2022-07-20,RT2,18,45.0,40.0
19561,2022-07-20,RT2,18,45.0,40.0
19563,2022-07-20,RT2,20,45.0,44.44
19563,2022-07-20,RT3,12,29.0,41.38
18560,2022-07-20,RT1,14,30.0,46.67
19562,2022-07-20,RT3,14,29.0,48.28
19561,2022-07-20,RT3,11,29.0,37.93
18562,2022-07-20,RT3,17,29.0,58.62
17558,2022-07-20,RT3,13,27.0,48.15
17562,2022-07-20,RT3,8,27.0,29.63
19559,2022-07-20,RT3,11,27.0,40.74
16559,2022-07-20,RT3,17,32.0,53.12
16558,2022-07-20,RT3,3,8.0,37.5
16562,2022-07-20,RT3,7,18.0,38.89
17560,2022-07-20,RT3,8,25.0,32.0
17563,2022-07-20,RT3,8,16.0,50.0
18559,2022-07-20,RT3,8,23.0,34.78
19558,2022-07-20,RT3,8,21.0,38.1
17564,2022-07-20,RT3,8,24.0,33.33
18560,2022-07-20,RT3,13,24.0,54.17
16560,2022-07-20,RT3,9,20.0,45.0
17561,2022-07-20,RT3,9,19.0,47.37
19560,2022-07-20,RT3,9,19.0,47.37
16561,2022-07-20,RT3,10,21.0,47.62
17559,2022-07-20,RT3,10,16.0,62.5
18563,2022-07-20,RT3,10,23.0,43.48
16563,2022-07-20,RT3,12,20.0,60.0
18558,2022-07-20,RT3,12,26.0,46.15
18561,2022-07-20,RT3,11,25.0,44.0
16562,2022-07-20,RT4,2,6.0,33.33
17558,2022-07-20,RT4,2,6.0,33.33
17562,2022-07-20,RT4,2,6.0,33.33
19558,2022-07-20,RT4,2,7.0,28.57
19561,2022-07-20,RT4,2,7.0,28.57
19563,2022-07-20,RT4,2,6.0,33.33
19559,2022-07-20,RT4,2,3.0,66.67
16558,2022-07-20,RT4,2,3.0,66.67
17560,2022-07-20,RT4,5,13.0,38.46
18561,2022-07-20,RT4,5,9.0,55.56
16561,2022-07-20,RT4,6,10.0,60.0
17564,2022-07-20,RT4,6,17.0,35.29
18560,2022-07-20,RT4,8,15.0,53.33
19560,2022-07-20,RT4,8,16.0,50.0
18559,2022-07-20,RT4,6,19.0,31.58
17563,2022-07-20,RT4,8,19.0,42.11
19562,2022-07-20,RT4,7,14.0,50.0
17559,2022-07-20,RT4,8,14.0,57.14
18558,2022-07-20,RT4,8,20.0,40.0
18562,2022-07-20,RT4,11,20.0,55.0
18563,2022-07-20,RT4,7,18.0,38.89
16563,2022-07-20,RT4,10,18.0,55.56
16559,2022-07-20,RT4,10,18.0,55.56
16560,2022-07-20,RT4,3,7.0,42.86
17561,2022-07-20,RT4,3,4.0,75.0
16559,2022-07-21,RT1,19,30.0,63.33
18560,2022-07-21,RT1,19,30.0,63.33
19562,2022-07-21,RT1,13,30.0,43.33
19563,2022-07-21,RT1,11,30.0,36.67
17558,2022-07-21,RT1,7,19.0,36.84
16558,2022-07-21,RT1,10,19.0,52.63
17560,2022-07-21,RT1,16,40.0,40.0
19558,2022-07-21,RT1,15,40.0,37.5
19560,2022-07-21,RT1,16,26.0,61.54
17561,2022-07-21,RT1,14,26.0,53.85
16560,2022-07-21,RT1,17,34.0,50.0
16561,2022-07-21,RT1,9,18.0,50.0
16562,2022-07-21,RT1,11,31.0,35.48
16563,2022-07-21,RT1,21,41.0,51.22
17559,2022-07-21,RT1,18,32.0,56.25
17562,2022-07-21,RT1,7,20.0,35.0
17563,2022-07-21,RT1,13,25.0,52.0
18558,2022-07-21,RT1,6,15.0,40.0
18559,2022-07-21,RT1,11,42.0,26.19
18561,2022-07-21,RT1,14,33.0,42.42
18562,2022-07-21,RT1,20,38.0,52.63
18563,2022-07-21,RT1,11,27.0,40.74
19559,2022-07-21,RT1,8,24.0,33.33
19561,2022-07-21,RT1,16,36.0,44.44
17564,2022-07-21,RT1,5,16.0,31.25
19562,2022-07-21,RT2,11,23.0,47.83
18563,2022-07-21,RT2,12,29.0,41.38
17561,2022-07-21,RT2,18,36.0,50.0
17558,2022-07-21,RT2,20,50.0,40.0
16562,2022-07-21,RT2,17,43.0,39.53
16561,2022-07-21,RT2,13,24.0,54.17
16558,2022-07-21,RT2,11,22.0,50.0
19560,2022-07-21,RT2,16,38.0,42.11
16563,2022-07-21,RT2,21,38.0,55.26
16559,2022-07-21,RT2,19,41.0,46.34
19559,2022-07-21,RT2,17,41.0,41.46
19558,2022-07-21,RT2,13,39.0,33.33
17559,2022-07-21,RT2,20,39.0,51.28
16560,2022-07-21,RT2,15,34.0,44.12
18562,2022-07-21,RT2,19,34.0,55.88
18559,2022-07-21,RT2,17,44.0,38.64
17563,2022-07-21,RT2,21,44.0,47.73
17562,2022-07-21,RT2,12,30.0,40.0
18558,2022-07-21,RT2,11,30.0,36.67
17564,2022-07-21,RT2,13,40.0,32.5
18561,2022-07-21,RT2,20,40.0,50.0
18560,2022-07-21,RT2,27,40.0,67.5
17560,2022-07-21,RT2,20,45.0,44.44
19561,2022-07-21,RT2,17,45.0,37.78
19563,2022-07-21,RT2,19,45.0,42.22
19563,2022-07-21,RT3,13,29.0,44.83
19562,2022-07-21,RT3,16,29.0,55.17
19561,2022-07-21,RT3,12,29.0,41.38
18562,2022-07-21,RT3,14,29.0,48.28
17558,2022-07-21,RT3,13,27.0,48.15
17562,2022-07-21,RT3,10,27.0,37.04
19559,2022-07-21,RT3,10,27.0,37.04
16558,2022-07-21,RT3,4,8.0,50.0
16560,2022-07-21,RT3,7,20.0,35.0
16562,2022-07-21,RT3,7,18.0,38.89
19558,2022-07-21,RT3,7,21.0,33.33
16563,2022-07-21,RT3,8,20.0,40.0
17559,2022-07-21,RT3,8,16.0,50.0
17561,2022-07-21,RT3,8,19.0,42.11
17563,2022-07-21,RT3,8,16.0,50.0
18563,2022-07-21,RT3,8,23.0,34.78
18560,2022-07-21,RT3,13,24.0,54.17
16559,2022-07-21,RT3,14,32.0,43.75
18559,2022-07-21,RT3,9,23.0,39.13
17564,2022-07-21,RT3,10,24.0,41.67
17560,2022-07-21,RT3,12,25.0,48.0
18561,2022-07-21,RT3,12,25.0,48.0
16561,2022-07-21,RT3,11,21.0,52.38
18558,2022-07-21,RT3,11,26.0,42.31
19560,2022-07-21,RT3,11,19.0,57.89
17558,2022-07-21,RT4,2,6.0,33.33
19563,2022-07-21,RT4,2,6.0,33.33
19559,2022-07-21,RT4,2,3.0,66.67
16558,2022-07-21,RT4,2,3.0,66.67
18561,2022-07-21,RT4,4,9.0,44.44
16561,2022-07-21,RT4,5,10.0,50.0
17560,2022-07-21,RT4,5,13.0,38.46
17564,2022-07-21,RT4,7,17.0,41.18
18560,2022-07-21,RT4,7,15.0,46.67
19560,2022-07-21,RT4,7,16.0,43.75
18559,2022-07-21,RT4,6,19.0,31.58
17563,2022-07-21,RT4,10,19.0,52.63
19562,2022-07-21,RT4,8,14.0,57.14
17559,2022-07-21,RT4,7,14.0,50.0
18558,2022-07-21,RT4,9,20.0,45.0
18562,2022-07-21,RT4,10,20.0,50.0
18563,2022-07-21,RT4,9,18.0,50.0
16563,2022-07-21,RT4,10,18.0,55.56
16559,2022-07-21,RT4,8,18.0,44.44
16562,2022-07-21,RT4,3,6.0,50.0
17562,2022-07-21,RT4,3,6.0,50.0
16560,2022-07-21,RT4,3,7.0,42.86
19558,2022-07-21,RT4,3,7.0,42.86
